raw_offset,label_80_mirror,label_c0_mirror,opcode,mnemonic,operand,goal3_range,raw_bank_hi,candidate_strength,bytes,context_bytes
0x03224C,83:224C,C3:224C,0xFE,"INC abs,X",$202F,wram_201e_2030,0x03,priority_known_engine_area,FE 2F 20,07 39 07 00 00 19 20 03 FE 2F 20 10 F6 3E 30 F0 F6 2E 30
0x03225C,83:225C,C3:225C,0xDE,"DEC abs,X",$201F,wram_201e_2030,0x03,priority_known_engine_area,DE 1F 20,F6 2E 30 F8 B6 3D 20 18 DE 1F 20 00 F6 29 20 08 F6 38 20
0x032268,83:2268,C3:2268,0xEE,INC abs,$2028,wram_201e_2030,0x03,priority_known_engine_area,EE 28 20,F6 29 20 08 F6 38 20 08 EE 28 20 00 EE 37 30 F8 EE 36 30
0x03226C,83:226C,C3:226C,0xEE,INC abs,$3037,wram_3004_303c,0x03,priority_known_engine_area,EE 37 30,F6 38 20 08 EE 28 20 00 EE 37 30 F8 EE 36 30 F0 EE 27 30
0x032270,83:2270,C3:2270,0xEE,INC abs,$3036,wram_3004_303c,0x03,priority_known_engine_area,EE 36 30,EE 28 20 00 EE 37 30 F8 EE 36 30 F0 EE 27 30 E8 EE 26 28
0x032274,83:2274,C3:2274,0xEE,INC abs,$3027,wram_3004_303c,0x03,priority_known_engine_area,EE 27 30,EE 37 30 F8 EE 36 30 F0 EE 27 30 E8 EE 26 28 08 DE 24 38
0x032284,83:2284,C3:2284,0xDE,"DEC abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,DE 20 20,DE 24 38 F8 DE 22 38 E8 DE 20 20 18 CE 0F 20 10 D6 1E 20
0x0322B1,83:22B1,C3:22B1,0xFE,"INC abs,X",$202F,wram_201e_2030,0x03,priority_known_engine_area,FE 2F 20,02 38 E0 BE 00 1F 20 03 FE 2F 20 10 F6 3E 30 F0 F6 2E 30
0x0322E1,83:22E1,C3:22E1,0xDE,"DEC abs,X",$201F,wram_201e_2030,0x03,priority_known_engine_area,DE 1F 20,BE 05 20 08 C6 15 20 18 DE 1F 20 00 F6 29 20 08 F6 38 20
0x0322ED,83:22ED,C3:22ED,0xEE,INC abs,$2028,wram_201e_2030,0x03,priority_known_engine_area,EE 28 20,F6 29 20 08 F6 38 20 08 EE 28 20 00 EE 37 30 F8 EE 36 30
0x0322F1,83:22F1,C3:22F1,0xEE,INC abs,$3037,wram_3004_303c,0x03,priority_known_engine_area,EE 37 30,F6 38 20 08 EE 28 20 00 EE 37 30 F8 EE 36 30 F0 EE 27 30
0x0322F5,83:22F5,C3:22F5,0xEE,INC abs,$3036,wram_3004_303c,0x03,priority_known_engine_area,EE 36 30,EE 28 20 00 EE 37 30 F8 EE 36 30 F0 EE 27 30 E8 EE 26 28
0x0322F9,83:22F9,C3:22F9,0xEE,INC abs,$3027,wram_3004_303c,0x03,priority_known_engine_area,EE 27 30,EE 37 30 F8 EE 36 30 F0 EE 27 30 E8 EE 26 28 08 DE 24 38
0x032309,83:2309,C3:2309,0xDE,"DEC abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,DE 20 20,DE 24 38 F8 DE 22 38 E8 DE 20 20 18 CE 0F 20 10 D6 1E 20
0x03232E,83:232E,C3:232E,0xFE,"INC abs,X",$202F,wram_201e_2030,0x03,priority_known_engine_area,FE 2F 20,06 38 E0 BE 00 1F 20 03 FE 2F 20 10 F6 3E 30 F0 F6 2E 30
0x03235E,83:235E,C3:235E,0xDE,"DEC abs,X",$201F,wram_201e_2030,0x03,priority_known_engine_area,DE 1F 20,BE 05 20 08 C6 15 20 18 DE 1F 20 00 F6 29 20 08 F6 38 20
0x03236A,83:236A,C3:236A,0xEE,INC abs,$2028,wram_201e_2030,0x03,priority_known_engine_area,EE 28 20,F6 29 20 08 F6 38 20 08 EE 28 20 00 EE 37 30 F8 EE 36 30
0x03236E,83:236E,C3:236E,0xEE,INC abs,$3037,wram_3004_303c,0x03,priority_known_engine_area,EE 37 30,F6 38 20 08 EE 28 20 00 EE 37 30 F8 EE 36 30 F0 EE 27 30
0x032372,83:2372,C3:2372,0xEE,INC abs,$3036,wram_3004_303c,0x03,priority_known_engine_area,EE 36 30,EE 28 20 00 EE 37 30 F8 EE 36 30 F0 EE 27 30 E8 EE 26 28
0x032376,83:2376,C3:2376,0xEE,INC abs,$3027,wram_3004_303c,0x03,priority_known_engine_area,EE 27 30,EE 37 30 F8 EE 36 30 F0 EE 27 30 E8 EE 26 28 08 DE 24 38
0x032386,83:2386,C3:2386,0xDE,"DEC abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,DE 20 20,DE 24 38 F8 DE 22 38 E8 DE 20 20 18 CE 0F 20 10 D6 1E 20
0x0323AB,83:23AB,C3:23AB,0xFE,"INC abs,X",$202F,wram_201e_2030,0x03,priority_known_engine_area,FE 2F 20,06 38 E0 BE 00 19 20 02 FE 2F 20 0F F6 3E 30 EF F6 2E 30
0x0323BB,83:23BB,C3:23BB,0xDE,"DEC abs,X",$301F,wram_3004_303c,0x03,priority_known_engine_area,DE 1F 30,F6 2E 30 F7 B6 3D 20 17 DE 1F 30 FF F6 29 20 07 F6 38 20
0x0323C7,83:23C7,C3:23C7,0xEE,INC abs,$3028,wram_3004_303c,0x03,priority_known_engine_area,EE 28 30,F6 29 20 07 F6 38 20 07 EE 28 30 FF EE 37 30 F7 EE 36 30
0x0323CB,83:23CB,C3:23CB,0xEE,INC abs,$3037,wram_3004_303c,0x03,priority_known_engine_area,EE 37 30,F6 38 20 07 EE 28 30 FF EE 37 30 F7 EE 36 30 EF EE 27 30
0x0323CF,83:23CF,C3:23CF,0xEE,INC abs,$3036,wram_3004_303c,0x03,priority_known_engine_area,EE 36 30,EE 28 30 FF EE 37 30 F7 EE 36 30 EF EE 27 30 E7 EE 26 28
0x0323D3,83:23D3,C3:23D3,0xEE,INC abs,$3027,wram_3004_303c,0x03,priority_known_engine_area,EE 27 30,EE 37 30 F7 EE 36 30 EF EE 27 30 E7 EE 26 28 07 DE 24 38
0x0323E3,83:23E3,C3:23E3,0xDE,"DEC abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,DE 20 20,DE 24 38 F7 DE 22 38 E7 DE 20 20 17 CE 0F 20 0F D6 1E 20
0x032410,83:2410,C3:2410,0xFD,"SBC abs,X",$202F,wram_201e_2030,0x03,priority_known_engine_area,FD 2F 20,02 38 DF BE 00 19 20 01 FD 2F 20 0E F5 3E 30 EE F5 2E 30
0x032420,83:2420,C3:2420,0xDD,"CMP abs,X",$301F,wram_3004_303c,0x03,priority_known_engine_area,DD 1F 30,F5 2E 30 F6 B5 3D 20 16 DD 1F 30 FE F5 29 20 06 F5 38 20
0x03242C,83:242C,C3:242C,0xED,SBC abs,$3028,wram_3004_303c,0x03,priority_known_engine_area,ED 28 30,F5 29 20 06 F5 38 20 06 ED 28 30 FE ED 37 30 F6 ED 36 30
0x032430,83:2430,C3:2430,0xED,SBC abs,$3037,wram_3004_303c,0x03,priority_known_engine_area,ED 37 30,F5 38 20 06 ED 28 30 FE ED 37 30 F6 ED 36 30 EE ED 27 30
0x032434,83:2434,C3:2434,0xED,SBC abs,$3036,wram_3004_303c,0x03,priority_known_engine_area,ED 36 30,ED 28 30 FE ED 37 30 F6 ED 36 30 EE ED 27 30 E6 ED 26 28
0x032438,83:2438,C3:2438,0xED,SBC abs,$3027,wram_3004_303c,0x03,priority_known_engine_area,ED 27 30,ED 37 30 F6 ED 36 30 EE ED 27 30 E6 ED 26 28 06 DD 24 38
0x032448,83:2448,C3:2448,0xDD,"CMP abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,DD 20 20,DD 24 38 F6 DD 22 38 E6 DD 20 20 16 CD 0F 20 0E D5 1E 20
0x0325A4,83:25A4,C3:25A4,0xFD,"SBC abs,X",$202F,wram_201e_2030,0x03,priority_known_engine_area,FD 2F 20,02 38 E1 BC 00 19 20 05 FD 2F 20 12 F5 3E 30 F2 F5 2E 30
0x0325B4,83:25B4,C3:25B4,0xDD,"CMP abs,X",$201F,wram_201e_2030,0x03,priority_known_engine_area,DD 1F 20,F5 2E 30 FA B5 3D 20 1A DD 1F 20 02 F5 29 20 0A F5 38 20
0x0325C0,83:25C0,C3:25C0,0xED,SBC abs,$2028,wram_201e_2030,0x03,priority_known_engine_area,ED 28 20,F5 29 20 0A F5 38 20 0A ED 28 20 02 ED 37 30 FA ED 36 30
0x0325C4,83:25C4,C3:25C4,0xED,SBC abs,$3037,wram_3004_303c,0x03,priority_known_engine_area,ED 37 30,F5 38 20 0A ED 28 20 02 ED 37 30 FA ED 36 30 F2 ED 27 30
0x0325C8,83:25C8,C3:25C8,0xED,SBC abs,$3036,wram_3004_303c,0x03,priority_known_engine_area,ED 36 30,ED 28 20 02 ED 37 30 FA ED 36 30 F2 ED 27 30 EA ED 26 28
0x0325CC,83:25CC,C3:25CC,0xED,SBC abs,$3027,wram_3004_303c,0x03,priority_known_engine_area,ED 27 30,ED 37 30 FA ED 36 30 F2 ED 27 30 EA ED 26 28 0A DD 24 38
0x0325DC,83:25DC,C3:25DC,0xDD,"CMP abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,DD 20 20,DD 24 38 FA DD 22 38 EA DD 20 20 1A CD 0F 20 12 D5 1E 20
0x032609,83:2609,C3:2609,0xFE,"INC abs,X",$202F,wram_201e_2030,0x03,priority_known_engine_area,FE 2F 20,02 38 E2 BD 00 19 20 04 FE 2F 20 11 F6 3E 30 F1 F6 2E 30
0x032619,83:2619,C3:2619,0xDE,"DEC abs,X",$201F,wram_201e_2030,0x03,priority_known_engine_area,DE 1F 20,F6 2E 30 F9 B6 3D 20 19 DE 1F 20 01 F6 29 20 09 F6 38 20
0x032625,83:2625,C3:2625,0xEE,INC abs,$2028,wram_201e_2030,0x03,priority_known_engine_area,EE 28 20,F6 29 20 09 F6 38 20 09 EE 28 20 01 EE 37 30 F9 EE 36 30
0x032629,83:2629,C3:2629,0xEE,INC abs,$3037,wram_3004_303c,0x03,priority_known_engine_area,EE 37 30,F6 38 20 09 EE 28 20 01 EE 37 30 F9 EE 36 30 F1 EE 27 30
0x03262D,83:262D,C3:262D,0xEE,INC abs,$3036,wram_3004_303c,0x03,priority_known_engine_area,EE 36 30,EE 28 20 01 EE 37 30 F9 EE 36 30 F1 EE 27 30 E9 EE 26 28
0x032631,83:2631,C3:2631,0xEE,INC abs,$3027,wram_3004_303c,0x03,priority_known_engine_area,EE 27 30,EE 37 30 F9 EE 36 30 F1 EE 27 30 E9 EE 26 28 09 DE 24 38
0x032641,83:2641,C3:2641,0xDE,"DEC abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,DE 20 20,DE 24 38 F9 DE 22 38 E9 DE 20 20 19 CE 0F 20 11 D6 1E 20
0x032C5E,83:2C5E,C3:2C5E,0xFD,"SBC abs,X",$3021,wram_3004_303c,0x03,priority_known_engine_area,FD 21 30,30 03 30 FC FC 31 60 04 FD 21 30 F4 FD 21 5B 10 5C 10 00
0x032F71,83:2F71,C3:2F71,0xCD,CMP abs,$3026,wram_3004_303c,0x03,priority_known_engine_area,CD 26 30,02 38 E0 D6 00 0F 30 F8 CD 26 30 F0 D5 04 30 F8 D5 36 30
0x032F7D,83:2F7D,C3:2F7D,0xDD,"CMP abs,X",$3014,wram_3004_303c,0x03,priority_known_engine_area,DD 14 30,D5 04 30 F8 D5 36 30 F0 DD 14 30 F8 DD 15 28 00 C5 0E 28
0x032FAE,83:2FAE,C3:2FAE,0xCD,CMP abs,$3027,wram_3004_303c,0x03,priority_known_engine_area,CD 27 30,02 38 E0 D6 00 0D 38 F0 CD 27 30 F0 DD 14 30 F8 DD 15 28
0x032FB2,83:2FB2,C3:2FB2,0xDD,"CMP abs,X",$3014,wram_3004_303c,0x03,priority_known_engine_area,DD 14 30,00 0D 38 F0 CD 27 30 F0 DD 14 30 F8 DD 15 28 00 C5 0E 28
0x032FEF,83:2FEF,C3:2FEF,0xDD,"CMP abs,X",$3014,wram_3004_303c,0x03,priority_known_engine_area,DD 14 30,D5 2B 30 F8 D5 2C 30 F0 DD 14 30 F8 DD 15 28 00 C5 0E 28
0x03303C,83:303C,C3:303C,0xDD,"CMP abs,X",$3014,wram_3004_303c,0x03,priority_known_engine_area,DD 14 30,D5 3B 30 F8 D5 3C 30 F0 DD 14 30 F8 DD 15 28 10 C5 20 28
0x03337F,83:337F,C3:337F,0xEE,INC abs,$2030,wram_201e_2030,0x03,priority_known_engine_area,EE 30 20,F6 22 30 ED F6 21 20 0D EE 30 20 0D E6 20 38 FD E6 0E 38
0x0333A0,83:33A0,C3:33A0,0xDE,"DEC abs,X",$3025,wram_3004_303c,0x03,priority_known_engine_area,DE 25 30,09 38 ED D6 07 10 30 ED DE 25 30 ED D6 34 30 F5 D6 08 30
0x0333C4,83:33C4,C3:33C4,0xEE,INC abs,$2030,wram_201e_2030,0x03,priority_known_engine_area,EE 30 20,F6 22 30 ED F6 21 20 0D EE 30 20 0D E6 20 38 FD E6 0E 38
0x0333E1,83:33E1,C3:33E1,0xDE,"DEC abs,X",$3026,wram_3004_303c,0x03,priority_known_engine_area,DE 26 30,0B 38 FD D6 09 10 30 ED DE 26 30 ED D6 35 30 F5 D6 08 30
0x033405,83:3405,C3:3405,0xEE,INC abs,$2030,wram_201e_2030,0x03,priority_known_engine_area,EE 30 20,F6 22 30 ED F6 21 20 0D EE 30 20 0D E6 20 38 FD E6 0E 38
0x033BEB,83:3BEB,C3:3BEB,0x0D,ORA abs,$2020,wram_201e_2030,0x03,priority_known_engine_area,0D 20 20,38 F7 96 00 18 20 18 D7 0D 20 20 D7 1C 20 20 CF 0C 20 20
0x033BEF,83:3BEF,C3:3BEF,0x1C,TRB abs,$2020,wram_201e_2030,0x03,priority_known_engine_area,1C 20 20,18 20 18 D7 0D 20 20 D7 1C 20 20 CF 0C 20 20 C7 1B 20 20
0x033BF3,83:3BF3,C3:3BF3,0x0C,TSB abs,$2020,wram_201e_2030,0x03,priority_known_engine_area,0C 20 20,0D 20 20 D7 1C 20 20 CF 0C 20 20 C7 1B 20 20 BF 0B 28 10
0x033EF7,83:3EF7,C3:3EF7,0xEE,INC abs,$3030,wram_3004_303c,0x03,priority_known_engine_area,EE 30 30,F8 15 30 E3 F6 21 30 E3 EE 30 30 E3 DE 20 30 E3 D6 1F 30
0x033EFB,83:3EFB,C3:3EFB,0xDE,"DEC abs,X",$3020,wram_3004_303c,0x03,priority_known_engine_area,DE 20 30,F6 21 30 E3 EE 30 30 E3 DE 20 30 E3 D6 1F 30 E3 CE 0F 30
0x033F03,83:3F03,C3:3F03,0xCE,DEC abs,$300F,wram_3004_303c,0x03,priority_known_engine_area,CE 0F 30,DE 20 30 E3 D6 1F 30 E3 CE 0F 30 E8 E8 37 30 E8 E0 27 20
0x0354BC,83:54BC,C3:54BC,0x8D,STA abs,$2020,wram_201e_2030,0x03,priority_known_engine_area,8D 20 20,8B 38 D0 88 86 20 20 98 8D 20 20 B0 9E 20 20 A8 8E 20 20
0x0354C0,83:54C0,C3:54C0,0x9E,"STZ abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,9E 20 20,86 20 20 98 8D 20 20 B0 9E 20 20 A8 8E 20 20 A0 9D 30 D8
0x0354C4,83:54C4,C3:54C4,0x8E,STX abs,$2020,wram_201e_2030,0x03,priority_known_engine_area,8E 20 20,8D 20 20 B0 9E 20 20 A8 8E 20 20 A0 9D 30 D8 B0 9A 30 D8
0x03808E,83:808E,C3:808E,0xD9,"CMP abs,Y",$3007,wram_3004_303c,0x03,priority_known_engine_area,D9 07 30,FA 6B BD D9 09 10 11 BD D9 07 30 07 A9 0F 9D 99 06 80 10
0x03828D,83:828D,C3:828D,0xD9,"CMP abs,Y",$3007,wram_3004_303c,0x03,priority_known_engine_area,D9 07 30,FA 6B BD D9 08 F0 0D BD D9 07 30 05 FE 99 06 80 03 DE 99
0x0382AB,83:82AB,C3:82AB,0xD9,"CMP abs,Y",$3007,wram_3004_303c,0x03,priority_known_engine_area,D9 07 30,D9 09 10 14 9E 99 09 BD D9 07 30 07 A9 0F 9D 99 06 80 10
0x038431,83:8431,C3:8431,0xD9,"CMP abs,Y",$3009,wram_3004_303c,0x03,priority_known_engine_area,D9 09 30,7A 6B A9 01 8D 33 11 BD D9 09 30 66 BD 19 06 85 6F BD 59
0x03844F,83:844F,C3:844F,0x99,"STA abs,Y",$3007,wram_3004_303c,0x03,priority_known_engine_area,99 07 30,6B BD 19 08 9D D9 07 DE 99 07 30 48 BD 59 07 1A 29 01 9D
0x038555,83:8555,C3:8555,0xD9,"CMP abs,Y",$3009,wram_3004_303c,0x03,priority_known_engine_area,D9 09 30,FA 6B A9 01 8D 33 11 BD D9 09 30 51 BD 19 06 85 6C BD 59
0x0386E6,83:86E6,C3:86E6,0x59,"EOR abs,Y",$3007,wram_3004_303c,0x03,priority_known_engine_area,59 07 30,11 9D 19 07 AD 29 11 9D 59 07 30 03 20 B8 85 A9 20 9D 99
0x0393ED,83:93ED,C3:93ED,0x0E,ASL abs,$300F,wram_3004_303c,0x03,priority_known_engine_area,0E 0F 30,21 25 04 00 FB E8 48 00 0E 0F 30 0F 00 34 E9 48 00 16 17
0x039498,83:9498,C3:9498,0x1C,TRB abs,$201E,wram_201e_2030,0x03,priority_known_engine_area,1C 1E 20,1D 20 47 00 A3 E9 2C 00 1C 1E 20 49 00 B6 E9 2C 00 1C 1E
0x0394A1,83:94A1,C3:94A1,0x1C,TRB abs,$201E,wram_201e_2030,0x03,priority_known_engine_area,1C 1E 20,1E 20 49 00 B6 E9 2C 00 1C 1E 20 48 00 22 E8 2C 00 1C 1E
0x0394AA,83:94AA,C3:94AA,0x1C,TRB abs,$201E,wram_201e_2030,0x03,priority_known_engine_area,1C 1E 20,1E 20 48 00 22 E8 2C 00 1C 1E 20 4A 00 CE E9 48 00 1C 1D
0x0394E9,83:94E9,C3:94E9,0x1D,"ORA abs,X",$201F,wram_201e_2030,0x03,priority_known_engine_area,1D 1F 20,1D 20 44 00 11 EA 0B 00 1D 1F 20 00 00 27 EA 2C 00 25 26
0x0394FB,83:94FB,C3:94FB,0x1E,"ASL abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,1E 20 20,26 31 12 00 47 EB 48 00 1E 20 20 4D 00 22 E8 0B 00 1E 20
0x039504,83:9504,C3:9504,0x1E,"ASL abs,X",$2020,wram_201e_2030,0x03,priority_known_engine_area,1E 20 20,20 20 4D 00 22 E8 0B 00 1E 20 20 51 00 5F EB 48 00 0C 0D
0x0396E1,83:96E1,C3:96E1,0x19,"ORA abs,Y",$301A,wram_3004_303c,0x03,priority_known_engine_area,19 1A 30,1A 20 00 00 88 ED 47 00 19 1A 30 00 00 6E ED 2F 00 1A 1B
0x039825,83:9825,C3:9825,0x0E,ASL abs,$300F,wram_3004_303c,0x03,priority_known_engine_area,0E 0F 30,44 31 1B 00 23 F0 48 00 0E 0F 30 0F 00 50 F0 0C 05 01 22
0x03A0C3,83:A0C3,C3:A0C3,0x19,"ORA abs,Y",$2022,wram_201e_2030,0x03,priority_known_engine_area,19 22 20,22 B9 A0 84 80 0E AD 29 19 22 20 DB 80 AD 29 19 22 09 A1
0x03A22C,83:A22C,C3:A22C,0x2C,BIT abs,$2026,wram_201e_2030,0x03,priority_known_engine_area,2C 26 20,50 50 50 50 50 50 50 05 2C 26 20 03 80 06 2C 26 20 03 20
0x03A232,83:A232,C3:A232,0x2C,BIT abs,$2026,wram_201e_2030,0x03,priority_known_engine_area,2C 26 20,50 05 2C 26 20 03 80 06 2C 26 20 03 20 08 2C 26 20 03 40
0x03A238,83:A238,C3:A238,0x2C,BIT abs,$2026,wram_201e_2030,0x03,priority_known_engine_area,2C 26 20,80 06 2C 26 20 03 20 08 2C 26 20 03 40 21 3E 21 53 38 50
0x03A24A,83:A24A,C3:A24A,0x2C,BIT abs,$2026,wram_201e_2030,0x03,priority_known_engine_area,2C 26 20,50 50 50 50 50 50 50 05 2C 26 20 03 40 01 2C 26 22 03 80
0x03A334,83:A334,C3:A334,0x2C,BIT abs,$3026,wram_3004_303c,0x03,priority_known_engine_area,2C 26 30,50 50 50 50 50 50 50 05 2C 26 30 03 80 06 2C 26 30 03 20
0x03A33A,83:A33A,C3:A33A,0x2C,BIT abs,$3026,wram_3004_303c,0x03,priority_known_engine_area,2C 26 30,50 05 2C 26 30 03 80 06 2C 26 30 03 20 08 2C 26 30 03 40
0x03A340,83:A340,C3:A340,0x2C,BIT abs,$3026,wram_3004_303c,0x03,priority_known_engine_area,2C 26 30,80 06 2C 26 30 03 20 08 2C 26 30 03 40 21 3E 21 53 38 50
0x03A352,83:A352,C3:A352,0x2C,BIT abs,$3026,wram_3004_303c,0x03,priority_known_engine_area,2C 26 30,50 50 50 50 50 50 50 05 2C 26 30 03 40 01 2C 26 32 03 80
0x03A8E6,83:A8E6,C3:A8E6,0x2C,BIT abs,$2026,wram_201e_2030,0x03,priority_known_engine_area,2C 26 20,50 50 50 50 50 50 50 05 2C 26 20 03 80 06 2C 26 20 03 20
0x03A8EC,83:A8EC,C3:A8EC,0x2C,BIT abs,$2026,wram_201e_2030,0x03,priority_known_engine_area,2C 26 20,50 05 2C 26 20 03 80 06 2C 26 20 03 20 08 2C 26 20 03 40
0x03A8F2,83:A8F2,C3:A8F2,0x2C,BIT abs,$2026,wram_201e_2030,0x03,priority_known_engine_area,2C 26 20,80 06 2C 26 20 03 20 08 2C 26 20 03 40 21 3E 21 53 38 50
0x03A904,83:A904,C3:A904,0x2C,BIT abs,$2026,wram_201e_2030,0x03,priority_known_engine_area,2C 26 20,50 50 50 50 50 50 50 05 2C 26 20 03 40 01 2C 26 22 03 80
0x03A9EE,83:A9EE,C3:A9EE,0x2C,BIT abs,$3026,wram_3004_303c,0x03,priority_known_engine_area,2C 26 30,50 50 50 50 50 50 50 05 2C 26 30 03 80 06 2C 26 30 03 20
0x03A9F4,83:A9F4,C3:A9F4,0x2C,BIT abs,$3026,wram_3004_303c,0x03,priority_known_engine_area,2C 26 30,50 05 2C 26 30 03 80 06 2C 26 30 03 20 08 2C 26 30 03 40
0x03A9FA,83:A9FA,C3:A9FA,0x2C,BIT abs,$3026,wram_3004_303c,0x03,priority_known_engine_area,2C 26 30,80 06 2C 26 30 03 20 08 2C 26 30 03 40 21 3E 21 53 38 50
0x03AA0C,83:AA0C,C3:AA0C,0x2C,BIT abs,$3026,wram_3004_303c,0x03,priority_known_engine_area,2C 26 30,50 50 50 50 50 50 50 05 2C 26 30 03 40 01 2C 26 32 03 80
0x03D3F4,83:D3F4,C3:D3F4,0x19,"ORA abs,Y",$2022,wram_201e_2030,0x03,priority_known_engine_area,19 22 20,58 19 22 2A DB 80 AD 58 19 22 20 DB 80 64 06 A0 00 B7 2A
0x03DC69,83:DC69,C3:DC69,0x1E,"ASL abs,X",$201F,wram_201e_2030,0x03,priority_known_engine_area,1E 1F 20,4C D6 D2 4C CB D2 1C 1D 1E 1F 20 21 22 23 24 25 00 A0 00
0x03DE92,83:DE92,C3:DE92,0x19,"ORA abs,Y",$2022,wram_201e_2030,0x03,priority_known_engine_area,19 22 20,58 19 22 2A DB 80 AD 58 19 22 20 DB 80 20 11 E2 A2 00 A0
0x03E495,83:E495,C3:E495,0x9E,"STZ abs,X",$201F,wram_201e_2030,0x03,priority_known_engine_area,9E 1F 20,22 1F 88 86 AD 9D 1F 8D 9E 1F 20 9F E4 22 35 AD 80 6B AD
0x03EAB1,83:EAB1,C3:EAB1,0x59,"EOR abs,Y",$3014,wram_3004_303c,0x03,priority_known_engine_area,59 14 30,80 15 80 37 14 29 00 15 59 14 30 00 37 15 01 26 80 30 FB
0x03ED43,83:ED43,C3:ED43,0x2C,BIT abs,$3004,wram_3004_303c,0x03,priority_known_engine_area,2C 04 30,28 29 2C 03 30 11 28 29 2C 04 30 0F 28 29 2C 05 30 0D 06
0x03ED49,83:ED49,C3:ED49,0x2C,BIT abs,$3005,wram_3004_303c,0x03,priority_known_engine_area,2C 05 30,28 29 2C 04 30 0F 28 29 2C 05 30 0D 06 2F 33 0D 06 2C 33
0x03EE23,83:EE23,C3:EE23,0x2C,BIT abs,$3004,wram_3004_303c,0x03,priority_known_engine_area,2C 04 30,15 26 10 2F 19 21 62 15 2C 04 30 F0 21 62 15 2C 08 30 E9
0x03EE2A,83:EE2A,C3:EE2A,0x2C,BIT abs,$3008,wram_3004_303c,0x03,priority_known_engine_area,2C 08 30,15 2C 04 30 F0 21 62 15 2C 08 30 E9 33 16 06 30 15 46 06
0x03EE51,83:EE51,C3:EE51,0x2C,BIT abs,$3004,wram_3004_303c,0x03,priority_known_engine_area,2C 04 30,01 26 08 2F 15 21 62 15 2C 04 30 0A 21 62 15 2C 08 30 03
0x03EE58,83:EE58,C3:EE58,0x2C,BIT abs,$3008,wram_3004_303c,0x03,priority_known_engine_area,2C 08 30,15 2C 04 30 0A 21 62 15 2C 08 30 03 33 EB 02 0C 33 AE 06
0x03EF47,83:EF47,C3:EF47,0x3C,"BIT abs,X",$3011,wram_3004_303c,0x03,priority_known_engine_area,3C 11 30,40 37 07 70 00 7F 00 21 3C 11 30 03 03 14 15 01 35 6B EF
0x03EF5B,83:EF5B,C3:EF5B,0x3C,"BIT abs,X",$3011,wram_3004_303c,0x03,priority_known_engine_area,3C 11 30,62 15 2C 01 30 F5 37 21 3C 11 30 03 03 14 15 01 21 62 15
0x04008A,84:008A,C4:008A,0x1E,"ASL abs,X",$2021,wram_201e_2030,0x04,priority_known_engine_area,1E 21 20,1C FF 1D FF FF FF FF 6F 1E 21 20 22 23 1F 42 70 1E 21 20
0x040092,84:0092,C4:0092,0x1E,"ASL abs,X",$2021,wram_201e_2030,0x04,priority_known_engine_area,1E 21 20,1E 21 20 22 23 1F 42 70 1E 21 20 22 23 1F 42 4D 40 FF FF
0x042824,84:2824,C4:2824,0xDE,"DEC abs,X",$3010,wram_3004_303c,0x04,priority_known_engine_area,DE 10 30,C5 90 2C 01 00 03 03 01 DE 10 30 02 00 02 00 01 F7 90 33
0x0495E8,84:95E8,C4:95E8,0x19,"ORA abs,Y",$3006,wram_3004_303c,0x04,priority_known_engine_area,19 06 30,0D 22 1E AC 80 AA 68 9D 19 06 30 09 A9 01 9D 59 06 A9 00
0x04A903,84:A903,C4:A903,0xAC,LDY abs,$2020,wram_201e_2030,0x04,priority_known_engine_area,AC 20 20,03 60 22 F9 C6 80 20 EE AC 20 20 A9 20 F1 AB AD CD 12 89
0x04B3DA,84:B3DA,C4:B3DA,0x19,"ORA abs,Y",$3008,wram_3004_303c,0x04,priority_known_engine_area,19 08 30,09 AB 60 22 F9 C6 80 BD 19 08 30 3D FE D9 07 FE D9 07 DE
0x04E31B,84:E31B,C4:E31B,0x2E,ROL abs,$302F,wram_3004_303c,0x04,priority_known_engine_area,2E 2F 30,A9 0B 22 A4 BB 80 60 2D 2E 2F 30 31 32 33 34 35 36 37 A9
0x0511EE,85:11EE,C5:11EE,0x4E,LSR abs,$2020,wram_201e_2030,0x05,medium_needs_disasm_confirmation,4E 20 20,38 F0 B8 02 23 28 18 D8 4E 20 20 D0 5D 20 20 C8 4D 28 10
0x0511F2,85:11F2,C5:11F2,0x5D,"EOR abs,X",$2020,wram_201e_2030,0x05,medium_needs_disasm_confirmation,5D 20 20,23 28 18 D8 4E 20 20 D0 5D 20 20 C8 4D 28 10 C0 4B 20 18
0x051653,85:1653,C5:1653,0xDD,"CMP abs,X",$3019,wram_3004_303c,0x05,medium_needs_disasm_confirmation,DD 19 30,02 38 F6 D7 00 0A 30 EE DD 19 30 EE C5 32 38 EE CD 23 20
